action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,13880463,[],CHEMBL3107683,Antagonist activity at P2Y1 receptor in platelet-enriched human plasma assessed as 2.5 uM ADP-induced platelet aggregation preincubated for 1 min followed by ADP induction measured at 5 mins by aggregometric analysis,B,,,BAO_0000190,BAO_0000366,cell-free format,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1ccccc1N1CCCc2ccccc21,,,CHEMBL3102727,J Med Chem,2013,,CHEMBL3103629,,CHEMBL3103629,,0,http://www.openphacts.org/units/Nanomolar,1958379,>,1,1,>,,IC50,nM,,10000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,10.0
,,13880464,[],CHEMBL3107683,Antagonist activity at P2Y1 receptor in platelet-enriched human plasma assessed as 2.5 uM ADP-induced platelet aggregation preincubated for 1 min followed by ADP induction measured at 5 mins by aggregometric analysis,B,,,BAO_0000190,BAO_0000366,cell-free format,CC1(C)CN(c2ncccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2ccccc21,,,CHEMBL3102727,J Med Chem,2013,,CHEMBL3103626,,CHEMBL3103626,,0,http://www.openphacts.org/units/Nanomolar,1958375,>,1,1,>,,IC50,nM,,10000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,10.0
,,14661158,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1nc3ccc(Cl)nc3s1)c1c(O)ccc(Cl)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263056,,CHEMBL3263056,9.92,1,http://www.openphacts.org/units/Nanomolar,2101949,=,1,1,=,,IC50,nM,,0.12,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.12
,,14661159,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccccc3)s1)c1c(O)ccc(C(F)(F)F)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263057,,CHEMBL3263057,9.72,0,http://www.openphacts.org/units/Nanomolar,2101950,=,1,1,=,,IC50,nM,,0.19,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.19
,,14661160,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nc(-c3ccccc3)ns1)c1c(O)ccc(Cl)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263058,,CHEMBL3263058,8.19,0,http://www.openphacts.org/units/Nanomolar,2101951,=,1,1,=,,IC50,nM,,6.4,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,6.4
,,14661161,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccccc3)o1)c1c(O)ccc(Cl)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263059,,CHEMBL3263059,7.31,0,http://www.openphacts.org/units/Nanomolar,2101952,=,1,1,=,,IC50,nM,,49.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,49.0
,Not Determined,14661162,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1cc(-c3ccccc3)on1)c1c(O)ccc(Cl)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263060,,CHEMBL3263060,,0,,2101953,,1,0,,,IC50,,,,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,,,,
,,14661163,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nc(-c3ccccc3)cs1)c1c(O)ccc(Cl)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263061,,CHEMBL3263061,7.27,0,http://www.openphacts.org/units/Nanomolar,2101954,=,1,1,=,,IC50,nM,,54.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,54.0
,,14661164,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1ncc(-c3ccccc3)s1)c1c(O)ccc(Cl)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263062,,CHEMBL3263062,8.64,0,http://www.openphacts.org/units/Nanomolar,2101955,=,1,1,=,,IC50,nM,,2.3,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,2.3
,Not Determined,14661165,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(-c2ccc(Nc3ccccc3N3CC4(CCN(CC(C)(C)C)CC4)c4c(Cl)ccc(O)c43)nc2)cc1,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263063,,CHEMBL3263063,,0,,2101956,,1,0,,,IC50,,,,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,,,,
,Not Determined,14661166,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1ccc(-c3ccccc3)nn1)c1c(O)ccc(Cl)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263064,,CHEMBL3263064,,0,,2101957,,1,0,,,IC50,,,,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,,,,
,Not Determined,14661167,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1cnc(-c3ccccc3)cn1)c1c(O)ccc(Cl)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263065,,CHEMBL3263065,,0,,2101958,,1,0,,,IC50,,,,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,,,,
,,14661168,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(C(F)(F)F)cc3)s1)c1c(O)ccc(C(F)(F)F)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263066,,CHEMBL3263066,10.10,0,http://www.openphacts.org/units/Nanomolar,2101959,=,1,1,=,,IC50,nM,,0.08,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.08
,,14661169,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(C(C)(C)C)cc3)s1)c1c(O)ccc(C(F)(F)F)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263067,,CHEMBL3263067,9.68,0,http://www.openphacts.org/units/Nanomolar,2101960,=,1,1,=,,IC50,nM,,0.21,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.21
,,14661170,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(C(C)(C)C)cc3)s1)c1c(O)ccc(C#N)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263068,,CHEMBL3263068,9.47,0,http://www.openphacts.org/units/Nanomolar,2101961,=,1,1,=,,IC50,nM,,0.34,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.34
,,14661171,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)c1ccc(O)c2c1C1(CCN(CC(C)(C)C)CC1)CN2c1ccccc1Nc1nnc(-c2ccc(C(C)(C)C)cc2)s1,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263069,,CHEMBL3263069,9.49,0,http://www.openphacts.org/units/Nanomolar,2101962,=,1,1,=,,IC50,nM,,0.32,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.32
,,14661172,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(OC(F)(F)F)cc3)s1)c1c(O)ccc(F)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263070,,CHEMBL3263070,8.57,0,http://www.openphacts.org/units/Nanomolar,2101963,=,1,1,=,,IC50,nM,,2.7,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,2.7
,,14661173,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(OC(F)(F)F)cc3)s1)c1c(O)ccc(Cl)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263071,,CHEMBL3263071,9.20,0,http://www.openphacts.org/units/Nanomolar,2101964,=,1,1,=,,IC50,nM,,0.63,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.63
,,14661174,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccccc3Cl)s1)c1c(O)ccc(Cl)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263072,,CHEMBL3263072,8.01,0,http://www.openphacts.org/units/Nanomolar,2101965,=,1,1,=,,IC50,nM,,9.8,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,9.8
,,14661175,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3cccc(Cl)c3)s1)c1c(O)ccc(Cl)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263073,,CHEMBL3263073,8.44,0,http://www.openphacts.org/units/Nanomolar,2101966,=,1,1,=,,IC50,nM,,3.6,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,3.6
,,14661176,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(Cl)cc3)s1)c1c(O)ccc(Cl)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263074,,CHEMBL3263074,8.80,0,http://www.openphacts.org/units/Nanomolar,2101967,=,1,1,=,,IC50,nM,,1.6,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,1.6
,,14661177,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3cnccn3)s1)c1c(O)ccc(Cl)c12,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263075,,CHEMBL3263075,8.82,0,http://www.openphacts.org/units/Nanomolar,2101968,=,1,1,=,,IC50,nM,,1.5,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,1.5
,,14661178,[],CHEMBL3267607,Inhibition of P2Y1 receptor in human washed platelets assessed as decrease in 2-methylthio-ADP-induced calcium signal transduction pathway activation by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(-c2nnc(Nc3ccccc3N3CC4(CCN(CC(C)(C)C)CC4)c4c(Cl)ccc(O)c43)s2)n(C)n1,,,CHEMBL3259700,Bioorg Med Chem Lett,2014,,CHEMBL3263076,,CHEMBL3263076,9.70,0,http://www.openphacts.org/units/Nanomolar,2101969,=,1,1,=,,IC50,nM,,0.2,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.2
,,14726759,[],CHEMBL3292933,Antagonist activity at P2Y1 receptor in human platelets by FLIPR assay in presence of 2-methylthio-ADP,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccc(O)cc12,,,CHEMBL3286275,Bioorg Med Chem Lett,2014,,CHEMBL3287039,,CHEMBL3287039,,0,http://www.openphacts.org/units/Nanomolar,2114293,>,1,1,>,,IC50,nM,,150.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,150.0
,,14726760,[],CHEMBL3292933,Antagonist activity at P2Y1 receptor in human platelets by FLIPR assay in presence of 2-methylthio-ADP,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1cccc(O)c12,,,CHEMBL3286275,Bioorg Med Chem Lett,2014,,CHEMBL3287048,,CHEMBL3287048,,0,http://www.openphacts.org/units/Nanomolar,2114305,>,1,1,>,,IC50,nM,,150.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,150.0
,,14726846,[],CHEMBL3292933,Antagonist activity at P2Y1 receptor in human platelets by FLIPR assay in presence of 2-methylthio-ADP,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1nc3ccc(Cl)nc3s1)c1c(O)ccc(Cl)c12,,,CHEMBL3286275,Bioorg Med Chem Lett,2014,"{'bei': '16.22', 'le': '0.33', 'lle': '2.04', 'sei': '10.60'}",CHEMBL3263056,,CHEMBL3263056,9.92,0,http://www.openphacts.org/units/Nanomolar,2114296,=,1,1,=,,IC50,nM,,0.12,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.12
,,14726847,[],CHEMBL3292933,Antagonist activity at P2Y1 receptor in human platelets by FLIPR assay in presence of 2-methylthio-ADP,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1nc3ccc(Cl)cc3s1)c1c(O)ccc(Cl)c12,,,CHEMBL3286275,Bioorg Med Chem Lett,2014,"{'bei': '16.00', 'le': '0.33', 'lle': '1.29', 'sei': '12.10'}",CHEMBL3287040,,CHEMBL3287040,9.77,0,http://www.openphacts.org/units/Nanomolar,2114297,=,1,1,=,,IC50,nM,,0.17,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.17
,,14726848,[],CHEMBL3292933,Antagonist activity at P2Y1 receptor in human platelets by FLIPR assay in presence of 2-methylthio-ADP,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1nc3ccc(F)cc3s1)c1c(O)ccc(Cl)c12,,,CHEMBL3286275,Bioorg Med Chem Lett,2014,"{'bei': '17.20', 'le': '0.34', 'lle': '2.25', 'sei': '12.66'}",CHEMBL3287049,,CHEMBL3287049,10.22,0,http://www.openphacts.org/units/Nanomolar,2114306,=,1,1,=,,IC50,nM,,0.06,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.06
,,14726849,[],CHEMBL3292933,Antagonist activity at P2Y1 receptor in human platelets by FLIPR assay in presence of 2-methylthio-ADP,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1csc(Cl)n1)c1c(O)ccc(Cl)c12,,,CHEMBL3286275,Bioorg Med Chem Lett,2014,"{'bei': '18.77', 'le': '0.39', 'lle': '3.19', 'sei': '13.03'}",CHEMBL3287050,,CHEMBL3287050,10.52,0,http://www.openphacts.org/units/Nanomolar,2114307,=,1,1,=,,IC50,nM,,0.03,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.03
,,14726850,[],CHEMBL3292933,Antagonist activity at P2Y1 receptor in human platelets by FLIPR assay in presence of 2-methylthio-ADP,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(C(F)(F)F)cc1)c1c(O)ccc(Cl)c12,,,CHEMBL3286275,Bioorg Med Chem Lett,2014,"{'bei': '17.20', 'le': '0.34', 'lle': '1.86', 'sei': '14.88'}",CHEMBL3287051,,CHEMBL3287051,10.10,0,http://www.openphacts.org/units/Nanomolar,2114308,=,1,1,=,,IC50,nM,,0.08,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.08
,,14726851,[],CHEMBL3292933,Antagonist activity at P2Y1 receptor in human platelets by FLIPR assay in presence of 2-methylthio-ADP,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)c1ccc(O)c2c1C1(CCN(CC(C)(C)C)CC1)CN2c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,,,CHEMBL3286275,Bioorg Med Chem Lett,2014,"{'bei': '15.68', 'le': '0.30', 'lle': '2.57', 'sei': '9.50'}",CHEMBL3287052,,CHEMBL3287052,9.82,0,http://www.openphacts.org/units/Nanomolar,2114309,=,1,1,=,,IC50,nM,,0.15,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.15
,,14726852,[],CHEMBL3292933,Antagonist activity at P2Y1 receptor in human platelets by FLIPR assay in presence of 2-methylthio-ADP,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1c(O)ccc(C(F)(F)F)c12,,,CHEMBL3286275,Bioorg Med Chem Lett,2014,"{'bei': '15.48', 'le': '0.30', 'lle': '1.36', 'sei': '12.79'}",CHEMBL3287041,,CHEMBL3287041,9.85,0,http://www.openphacts.org/units/Nanomolar,2114298,=,1,1,=,,IC50,nM,,0.14,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.14
,,14726853,[],CHEMBL3292933,Antagonist activity at P2Y1 receptor in human platelets by FLIPR assay in presence of 2-methylthio-ADP,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)S(=O)(=O)c1ccc(O)c2c1C1(CCN(CC(C)(C)C)CC1)CN2c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,,,CHEMBL3286275,Bioorg Med Chem Lett,2014,"{'bei': '14.63', 'le': '0.29', 'lle': '3.17', 'sei': '8.64'}",CHEMBL3287042,,CHEMBL3287042,9.89,0,http://www.openphacts.org/units/Nanomolar,2114299,=,1,1,=,,IC50,nM,,0.13,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.13
,,14726854,[],CHEMBL3292933,Antagonist activity at P2Y1 receptor in human platelets by FLIPR assay in presence of 2-methylthio-ADP,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1c(O)ccc(C#N)c12,,,CHEMBL3286275,Bioorg Med Chem Lett,2014,"{'bei': '17.52', 'le': '0.33', 'lle': '3.06', 'sei': '10.31'}",CHEMBL3287043,,CHEMBL3287043,10.40,0,http://www.openphacts.org/units/Nanomolar,2114300,=,1,1,=,,IC50,nM,,0.04,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.04
,,14726855,[],CHEMBL3292933,Antagonist activity at P2Y1 receptor in human platelets by FLIPR assay in presence of 2-methylthio-ADP,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1c(O)ccc(Cl)c12,,,CHEMBL3286275,Bioorg Med Chem Lett,2014,"{'bei': '17.24', 'le': '0.34', 'lle': '2.28', 'sei': '13.49'}",CHEMBL3287044,,CHEMBL3287044,10.40,0,http://www.openphacts.org/units/Nanomolar,2114301,=,1,1,=,,IC50,nM,,0.04,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.04
,,14726856,[],CHEMBL3292933,Antagonist activity at P2Y1 receptor in human platelets by FLIPR assay in presence of 2-methylthio-ADP,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1c(O)ccc(F)c12,,,CHEMBL3286275,Bioorg Med Chem Lett,2014,"{'bei': '16.08', 'le': '0.31', 'lle': '1.82', 'sei': '12.24'}",CHEMBL3287045,,CHEMBL3287045,9.43,0,http://www.openphacts.org/units/Nanomolar,2114302,=,1,1,=,,IC50,nM,,0.37,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.37
,,14726857,[],CHEMBL3292933,Antagonist activity at P2Y1 receptor in human platelets by FLIPR assay in presence of 2-methylthio-ADP,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1cc(O)ccc12,,,CHEMBL3286275,Bioorg Med Chem Lett,2014,"{'bei': '14.66', 'le': '0.28', 'lle': '0.87', 'sei': '10.82'}",CHEMBL3287046,,CHEMBL3287046,8.34,0,http://www.openphacts.org/units/Nanomolar,2114303,=,1,1,=,,IC50,nM,,4.6,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,4.6
,,14726858,[],CHEMBL3292933,Antagonist activity at P2Y1 receptor in human platelets by FLIPR assay in presence of 2-methylthio-ADP,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1c(O)cccc12,,,CHEMBL3286275,Bioorg Med Chem Lett,2014,"{'bei': '16.95', 'le': '0.32', 'lle': '2.17', 'sei': '12.51'}",CHEMBL3287047,,CHEMBL3287047,9.64,0,http://www.openphacts.org/units/Nanomolar,2114304,=,1,1,=,,IC50,nM,,0.23,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.23
,,15049613,[],CHEMBL3365972,Antagonist activity at P2Y1 receptor in washed human platelets assessed as 1 uM 2-methylthio-ADP-induced calcium flux by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Cl)nc3s2)c2c(O)ccc(Cl)c21,,,CHEMBL3352472,J Med Chem,2014,,CHEMBL3314287,,CHEMBL3314287,9.85,0,http://www.openphacts.org/units/Nanomolar,2257002,=,1,1,=,,IC50,nM,,0.14,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.14
,,15049614,[],CHEMBL3365972,Antagonist activity at P2Y1 receptor in washed human platelets assessed as 1 uM 2-methylthio-ADP-induced calcium flux by FLIPR assay,F,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(Cl)c21,,,CHEMBL3352472,J Med Chem,2014,,CHEMBL3314288,,CHEMBL3314288,9.41,0,http://www.openphacts.org/units/Nanomolar,2257003,=,1,1,=,,IC50,nM,,0.39,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,0.39
